Sample,X,Y,Z
480,-0.020,-0.031,-0.953
481,0.000,-0.008,-0.957
482,-0.012,-0.055,-0.949
483,-0.023,-0.062,-0.953
484,-0.031,0.004,-0.941
485,-0.066,0.055,-0.941
486,-0.039,0.000,-0.957
487,-0.031,-0.062,-0.973
488,-0.031,-0.004,-0.949
489,-0.047,0.047,-0.945
490,-0.031,0.008,-0.953
491,-0.039,-0.074,-0.957
492,-0.043,-0.070,-0.941
493,-0.016,-0.008,-0.957
494,-0.008,-0.008,-0.965
495,-0.004,-0.062,-0.969
496,-0.027,-0.074,-0.961
497,-0.020,-0.039,-0.957
498,0.004,0.000,-0.957
499,0.008,-0.027,-0.965
500,-0.039,-0.043,-0.949
501,-0.008,-0.043,-0.945
502,0.004,-0.016,-0.957
503,0.000,-0.004,-0.961
504,-0.004,-0.027,-0.961
505,-0.020,-0.043,-0.953
506,-0.027,-0.023,-0.953
507,-0.031,0.000,-0.953
508,-0.043,0.000,-0.953
509,-0.039,-0.023,-0.957
510,-0.016,-0.031,-0.961
511,-0.023,-0.012,-0.961
512,-0.039,0.008,-0.949
513,-0.039,-0.020,-0.949
514,-0.023,-0.062,-0.957
515,-0.023,-0.059,-0.965
516,-0.020,-0.012,-0.969
517,-0.012,-0.023,-0.961
518,-0.004,-0.039,-0.961
519,0.000,-0.047,-0.957
520,-0.016,-0.031,-0.949
521,-0.023,0.000,-0.949
522,-0.004,-0.016,-0.961
523,0.008,-0.031,-0.957
524,-0.004,-0.031,-0.961
525,-0.027,-0.012,-0.945
526,-0.023,-0.016,-0.957
527,-0.008,-0.035,-0.961
528,-0.012,-0.051,-0.961
529,-0.016,-0.039,-0.957
530,-0.023,-0.016,-0.953
531,-0.023,-0.043,-0.945
532,-0.031,-0.051,-0.957
533,-0.031,-0.016,-0.957
534,-0.027,-0.004,-0.965
535,-0.027,-0.020,-0.965
536,-0.020,-0.055,-0.961
537,-0.027,-0.027,-0.957
538,-0.012,-0.016,-0.957
539,-0.008,-0.027,-0.961
540,-0.004,-0.051,-0.969
541,-0.008,-0.008,-0.965
542,-0.004,-0.016,-0.953
543,-0.020,-0.031,-0.953
544,-0.023,-0.043,-0.957
545,-0.016,-0.020,-0.957
546,-0.020,0.004,-0.953
547,-0.023,-0.020,-0.961
548,-0.027,-0.043,-0.961
549,-0.020,-0.031,-0.949
550,-0.012,-0.008,-0.949
551,-0.023,-0.023,-0.949
552,-0.023,-0.043,-0.953
553,-0.035,-0.047,-0.961
554,-0.020,-0.035,-0.953
555,-0.016,-0.023,-0.957
556,-0.027,-0.027,-0.953
557,-0.027,-0.027,-0.953
558,-0.027,-0.020,-0.949
559,-0.031,-0.008,-0.957
560,-0.039,-0.016,-0.945
561,-0.020,-0.035,-0.957
562,-0.020,-0.023,-0.957
563,-0.023,-0.027,-0.953
564,-0.027,-0.031,-0.957
565,-0.023,-0.039,-0.957
566,-0.020,-0.023,-0.957
567,-0.020,-0.027,-0.969
568,-0.020,-0.020,-0.953
569,-0.023,-0.016,-0.949
570,-0.023,-0.012,-0.953
571,-0.027,-0.051,-0.953
572,-0.012,-0.055,-0.961
573,-0.008,0.000,-0.961
574,-0.020,0.012,-0.949
575,-0.031,-0.039,-0.961
576,-0.023,-0.055,-0.957
577,-0.020,-0.020,-0.949
578,-0.027,0.008,-0.953
579,-0.027,-0.020,-0.957
580,-0.051,-0.066,-0.957
581,-0.016,-0.043,-0.961
582,-0.012,0.004,-0.957
583,-0.027,-0.004,-0.953
584,-0.027,-0.055,-0.961
585,-0.012,-0.051,-0.957
586,0.000,-0.012,-0.949
587,-0.023,-0.008,-0.949
588,-0.035,-0.055,-0.961
589,-0.020,-0.055,-0.957
590,-0.016,-0.016,-0.961
591,-0.023,0.016,-0.949
592,-0.020,-0.031,-0.953
593,-0.023,-0.062,-0.957
594,-0.008,-0.004,-0.953
595,-0.016,-0.008,-0.949
596,-0.027,-0.023,-0.957
597,-0.020,-0.039,-0.965
598,-0.008,-0.020,-0.957
599,-0.027,-0.012,-0.957
600,-0.047,-0.012,-0.961
601,-0.012,-0.012,-0.949
602,-0.020,-0.027,-0.953
603,-0.020,-0.027,-0.961
604,-0.023,-0.035,-0.957
605,-0.008,-0.004,-0.957
606,-0.023,-0.020,-0.953
607,-0.023,-0.031,-0.953
608,-0.020,-0.031,-0.957
609,0.000,-0.020,-0.957
610,-0.020,-0.027,-0.953
611,-0.020,-0.043,-0.957
612,-0.027,-0.020,-0.957
613,-0.016,-0.012,-0.949
614,-0.023,-0.023,-0.957
615,-0.031,-0.023,-0.957
616,-0.020,-0.031,-0.953
617,-0.016,-0.031,-0.957
618,-0.027,-0.023,-0.957
619,-0.031,-0.027,-0.953
620,-0.047,-0.039,-0.957
621,-0.020,-0.023,-0.953
622,-0.027,-0.008,-0.953
623,-0.031,-0.004,-0.945
624,-0.020,-0.023,-0.953
625,-0.027,-0.055,-0.953
626,-0.020,-0.008,-0.949
627,-0.020,0.008,-0.957
628,-0.016,-0.039,-0.957
629,-0.035,-0.055,-0.957
630,-0.020,-0.016,-0.953
631,-0.016,-0.004,-0.957
632,-0.023,-0.020,-0.949
633,-0.023,-0.043,-0.957
634,-0.016,-0.027,-0.965
635,-0.008,-0.004,-0.957
636,-0.020,-0.016,-0.957
637,-0.027,-0.043,-0.965
638,-0.027,-0.039,-0.965
639,-0.008,-0.027,-0.957
640,-0.043,-0.023,-0.945
641,-0.027,-0.023,-0.961
642,-0.031,-0.043,-0.953
643,-0.023,-0.016,-0.961
644,-0.012,-0.008,-0.957
645,-0.020,-0.023,-0.965
646,-0.020,-0.039,-0.953
647,-0.020,-0.031,-0.965
648,-0.012,-0.027,-0.965
649,-0.016,-0.027,-0.965
650,-0.016,-0.008,-0.957
651,-0.027,-0.023,-0.953
652,-0.023,-0.039,-0.953
653,-0.012,-0.051,-0.953
654,-0.012,-0.020,-0.953
655,-0.020,-0.008,-0.953
656,-0.031,-0.023,-0.961
657,-0.016,-0.043,-0.957
658,-0.020,-0.008,-0.957
659,-0.016,-0.012,-0.953
660,-0.055,-0.039,-0.949
